teks_klaim,label
"""Permohonan senjata tersembunyi di Oregon mencakup""""nomor telepon rumah, alamat rumah, nomor Jaminan Sosial, jenis senjata apa yang Anda miliki di rumah… apakah Anda diberhentikan secara tidak hormat dari militer, zat terlarang apa yang Anda gunakan dan  apakah Anda pernah dituduh -- dituduh, ingatlah -- melakukan penguntitan.""",true
"""Dari tahun 2000 hingga 2008, rata-rata kami mencatat sekitar lima penembakan massal dalam setahun. Sekarang rata-rata terjadi 15 penembakan massal. Jadi, ini merupakan peningkatan tiga kali lipat.""",false
Wabah penyakit baru yang disebabkan oleh hantavirus telah terdeteksi di Tiongkok.,false
Facebook mendonasikan $1 untuk setiap foto yang dibagikan guna mendanai pengobatan tumor anak anjing.,false
Umat ​​​​Muslim dilarang berimigrasi ke Amerika Serikat pada tahun 1952 berdasarkan ketentuan Undang-Undang Imigrasi dan Kebangsaan.,false
Seorang pria di New York diduga menginfeksi 240 orang dengan virus HIV melalui tidur dengan pria dan wanita.,false
Virus PED pembunuh babi menyebar ke peternakan kedua di Kanada.,true
Para ilmuwan memperingatkan satu juta spesies terancam punah.,true
Seorang wanita meninggal di Spanyol karena wabah listeria pada daging babi yang membuat sakit 114.,true
Sebuah penelitian membuktikan bahwa Anda ribuan kali lebih mungkin dibunuh oleh dokter daripada senjata di Amerika Serikat.,false
"""Caddy McKeown Berkata """"Seorang bayi di Coos County dua kali lebih mungkin dilahirkan dari ibu yang menggunakan tembakau selama kehamilannya dibandingkan rata-rata bayi yang lahir di Oregon atau AS.""",true
"""Tingkat kelulusan tes tingkat sekolah menengah untuk bergabung dengan militer"" adalah 35 hingga 40 persen.""",false
Teknik MRI membedakan lesi payudara jinak dari keganasan,false
Perdagangan obat darah mendapat keuntungan dari risikonya,true
"""CDC memiliki """"pengetahuan tingkat lanjut"""" tentang wabah COVID-19 pada November 2019.""",false
"Hanya 56 kematian akibat virus corona dalam sehari sudah cukup untuk meruntuhkan perekonomian dunia, meskipun ribuan orang meninggal setiap hari karena tuberkulosis, hepatitis B, dan penyakit lainnya.",false
Penduduk Sydney menemukan tempat menyenangkan mereka menikmati ombak di 'Fluoro Friday'.,true
Sebuah daftar berisi pernyataan tentang pemerkosaan yang dibuat oleh politisi Partai Republik.,true
"Hillary Clinton pernah berkata bahwa ""perempuan selalu menjadi korban utama perang.""",true
"""Semua orang yang terkena COVID-19 meninggal""",false
Sebuah gambar menunjukkan petugas Divisi Tempat Duduk dan Pakaian Khusus United Airlines yang bersenjata lengkap.,false
"‘Kebangkitan dramatis’ penyakit campak terlihat di Eropa, lapor WHO.",true
Pembedahan mencegah kanker payudara pada wanita berisiko tinggi.,true
"""Hillary Clinton Mengatakan Donald Trump mendukung """"agenda di luar sana"""" untuk memprivatisasi sistem perawatan kesehatan Urusan Veteran.""",false
Postingan Facebook Mengatakan Gubernur Wisconsin Tony Evers “ingin memaksa penduduk untuk mendanai bisnis aborsi Planned Parenthood.”,false
"""Donald Trump menyebut """"tujuh sebelas"""" dan bukannya """"sembilan sebelas"""" ketika mengacu pada serangan teroris 11 September.""",true
Thailand akan mengesampingkan paten obat kanker.,true
"Actavis UK menaikkan harga obat sebesar 12.000 persen, demikian temuan lembaga pengawas.",true
Akupunktur Meringankan Depresi pada Kehamilan,false
Stryker Meluncurkan Sistem Pelapisan Lutut Parsial.,true
Delta Airlines membuat poster yang mendesak para pekerja untuk membeli konsol video game dengan iuran serikat pekerja.,true
Sebuah gambar memperlihatkan bagian dalam mulut penyu belimbing.,true
Rencana cakupan obat CVS berdasarkan tinjauan harga dari luar dimulai dengan lambat.,true
"Penurunan berat badan ditambah vitamin D mengurangi peradangan yang terkait dengan kanker, penyakit kronis",true
Kematian pertama akibat virus corona di Pakistan mengungkap kerentanan negara tersebut.,true
Mengendarai Lautan untuk Memerangi Penuaan,false
Cabang Teva di Inggris menarik kembali sejumlah produk Ranitidine: Pengawas obat-obatan.,true
Kesepakatan anggaran menempatkan akses terhadap layanan kesehatan di atas pembatasan biaya.,true
NORAD setiap tahun melacak kemajuan Sinterklas karena seorang anak yang mencoba menghubungi Sinterklas melalui iklan surat kabar menelepon nomor telepon yang salah.,true
Sebuah email yang diteruskan menceritakan kisah seorang pasien muda Palestina yang mengalami luka bakar yang tertangkap memasuki Israel dengan mengenakan sabuk bunuh diri dengan rencana untuk meledakkan para dokter yang menyelamatkan nyawanya.,true
Monsanto berencana mengganti lebah madu yang dimusnahkan oleh pestisida dengan semut hasil rekayasa genetika.,false
"Dukungan Baru untuk Kelahiran di Rumah Dewan Inggris NICE, secara mengejutkan, menetapkan bahwa melahirkan bayi di rumah lebih aman daripada di rumah sakit pada beberapa kehamilan berisiko rendah",true
"Jika Anda memiliki keluarga, upah minimum saat ini dengan mudah membuat Anda memenuhi syarat untuk mendapatkan kupon makanan.",true
Petani Colorado ditahan di rumah karena wabah listeria tahun 2011.,true
"Menurut pakar bahasa tubuh, foto Presiden Obama menangis mengungkapkan bahwa dia adalah seorang psikopat.",false
Doctor at Missouri abortion clinic defends patient care.,true
Michael Schraa Mengatakan penggunaan masker “terbukti tidak efektif.”,false
"Pendidikan, perubahan iklim, layanan kesehatan menjadi agenda anggota parlemen.",true
“Rumah sakit di negara bagian New York melaporkan ribuan infeksi jamur paru-paru karena memakai masker !!”,false
"""Karl Rove Mengatakan Hillary Clinton menghabiskan 30 hari di rumah sakit pada tahun 2012 dan muncul """"mengenakan kacamata yang hanya untuk orang yang mengalami cedera otak traumatis.""",false
Hampir 3.400 kasus Hepatitis A dilaporkan di Florida pada tahun 2019.,true
New York menyerukan untuk memasukkan mentol dalam larangan tembakau beraroma.,true
Kelompok AS membombardir dokter dengan petisi virus corona untuk memotong 'birokrasi'.,true
"""Kesepakatan Iran"" ""mempercayai Iran untuk memeriksa diri mereka sendiri.""",false
AS meluncurkan rencana masa kanak-kanak yang menurut para kritikus gagal.,true
Daerah Montana menghadapi keluhan diskriminasi transgender.,true
Gugatan: Pentagon menyembunyikan informasi dari para pendukung veteran.,true
Pemindaian yang Menyelamatkan Hidup Saya,false
"Maaf, nomor salah: Tolok ukur statistik mendapat kecaman.",true
"""Diagnosis COVID-19 oleh Presiden AS Donald Trump mendorong peluncuran """"pesawat kiamat."""" """,false
"Kepribadian 'Mob Wives', Big Ang, meninggal karena kanker.",true
Seorang pedofil yang merupakan bagian dari geng yang membius dan memperkosa bayi ditemukan tewas di sel penjara dengan penisnya dipotong.,false
Dallas Cowboys tidak bisa menempelkan stiker di helm mereka untuk 5 petugas polisi yang terbunuh.,true
Brian Kilmeade Mengatakan penerima kupon makanan Colorado dapat menggunakan ATM untuk mendapatkan uang tunai guna membeli mariyuana.,false
Botol soda plastik yang tertinggal di pekarangan warga yang tidak curiga bisa jadi adalah bom botol.,true
Kemajuan dicapai pada pankreas buatan untuk pasien diabetes,false
Detektif media sosial menghadapi ahli herbal misterius Dr. Sebi.,true
Orang kidal meninggal lebih muda dibandingkan orang kidal.,false
"""Pada malam terakhir Majelis Umum, """"pada pukul 11, 95 hingga 98 persen urusan telah selesai. Jadi kami benar-benar tidak mengadakan sesi larut malam itu. Kami hanya berpegang pada satu rancangan undang-undang.""",false
Penelitian pria California membawanya ke Pusat Terapi Proton Beaumont di Michigan,false
Hillary Clinton dipecat dari penyelidikan Watergate Komite Kehakiman DPR oleh Kepala Penasihat Jerry Zeifman.,false
Viking memperkenalkan truk makanan komunitas untuk melayani generasi muda yang kelaparan.,true
Kebakaran hutan di Australia memusnahkan separuh koloni koala dan mengancam lebih banyak lagi.,true
Penelitian baru dari Arizona State University menunjukkan bahwa letusan super dahsyat dari kaldera Yellowstone bisa terjadi lebih cepat dari perkiraan sebelumnya.,false
"Produksi vaksin flu menyebabkan virus influenza bermutasi menjadi jenis yang lebih ganas, sehingga memicu musim flu yang mematikan pada tahun 2017-2018.",false
"Samoa memperpanjang keadaan darurat campak, Selandia Baru untuk mendanai kampanye vaksinasi di Pasifik.",true
"Simpanse memiliki beragam ‘budaya’ yang penting untuk konservasi, kata penelitian.",true
Akupunktur Mungkin Menjadi Obat Penghilang Rasa Sakit yang Efektif di UGD,false
"Herman Cain Berkata """"di Kanada, jumlah mesin CT scan per 1.000 orang setara dengan sepersepuluh dari apa yang kita miliki di negara ini. Itu sebabnya orang harus menunggu.""",false
Penampilan paruh waktu Lady Gaga di Super Bowl 2017 berbentuk ritual setan.,false
Polisi Spark menyita puluhan senjata api dari rumah hingga sekolah.,true
“Anyaman rambut dan bagian depan renda yang diproduksi di Tiongkok mungkin mengandung virus corona.”,false
Seorang pria yang menggunakan garam mandi melaporkan bahwa rakun telah membakar rumahnya dan mencuri ponselnya.,true
Pembunuh bayaran Bill Clinton mengaku di ranjang kematiannya.,false
Sebuah foto menunjukkan satu cawan petri yang dibatukkan oleh orang yang tidak memakai masker dan satu lagi cawan petri yang dibatukkan oleh orang yang sama yang memakai masker.,true
Jumlah orang yang mencapai usia 90 tahun meningkat tiga kali lipat sejak tahun 1980: laporkan.,true
Gambar viral mengatakan Chadwick Boseman diracun dan kematiannya sedang diselidiki sebagai pembunuhan.,false
"Tentang mengizinkan aborsi dalam kasus pemerkosaan atau inses, Saya tidak pernah mengatakan atau menganjurkan hal itu.",false
Gugus tugas baru untuk merekomendasikan kebijakan kesehatan mental perguruan tinggi.,true
"Austin adalah orang nomor satu di Texas dalam bidang startup, modal ventura, dan paten.",true
NYC bergabung dengan kota-kota di seluruh dunia yang berbaris untuk membela ilmu pengetahuan.,true
Trump berspekulasi bahwa Tiongkok melepaskan virus di laboratorium karena sebuah 'kesalahan'.,true
Para ilmuwan menemukan biomarker yang dapat menghasilkan pengobatan yang lebih baik untuk pasien CF,false
Data awal menunjukkan rata-rata kelangsungan hidup pasien kanker pankreas yang tidak dapat dioperasi mencapai hampir 2x lipatnya,true
Klaim bahwa Senator Mitch McConnell mengidap polio saat masih anak-anak dan layanan kesehatan gratis dari pemerintah menyelamatkan nyawanya mulai beredar ketika McConnell memimpin upaya Senat Partai Republik untuk mencabut dan mengganti Obamacare pada bulan Juni 2017.,false
Seorang gadis Wisconsin berusia 12 tahun meninggal akibat menerima vaksin HPV Gardasil.,false
Email ini menyatakan bahwa AC pada mobil tahun 1985 hingga 1998 mengandung racun yang berbahaya dan mengeluarkan gas yang merupakan penyebab utama penyakit Alzheimer dan kanker paru-paru.,false
Pemeriksaan jantung: Kebanyakan angioplasti tidak diperlukan,true
Sebuah email beredar yang membahas tentang seorang wanita di Texas yang keluarganya mengalami berbagai masalah kesehatan yang menurutnya disebabkan oleh kandungan timbal dalam beberapa lilin.  Email tersebut memperingatkan bahwa membakar lilin di rumah dapat menyebabkan masalah kesehatan.,true
Terapi MS menunjukkan harapan dalam ujian,true
G7 diperintahkan untuk mengambil tindakan terhadap antibiotik ketika bakteri super yang menakutkan menyerang AS.,true
Sisa-sisa Chevrolet Impala yang dilengkapi JATO ditemukan tertanam di sisi tebing di gurun Arizona.,false
Negara bagian India yang paling parah terkena dampak ensefalitis telah membalikkan keadaan.,true
Kandungan jamur ajaib terbukti meredakan kecemasan dan depresi pada pasien kanker dalam satu dosis,true
"Studi: Angioplasti ginjal membawa risiko, tidak ada manfaatnya",true
Gambar menunjukkan Joe Biden dan Kamala Harris di acara kampanye tanpa masker.,false
"Pada bulan Agustus 2017, para ilmuwan NASA menyatakan bahwa artefak """"Our Lady of Guadalupe"""" di Meksiko adalah """"hidup"".",false
Texas memimpin negara dalam hal kematian hewan akibat natrium sianida M-44.,true
Menghadiri Acara Olahraga,true
Ada hampir 1.000 kematian terkait narkoba di Skotlandia tahun lalu.,true
"""Presiden Barack Obama menyarankan di TV nasional bahwa RUU layanan kesehatan Partai Demokrat """"akan membuat pemerintah memutuskan"""" bahwa seorang wanita sehat berusia 100 tahun yang membutuhkan alat pacu jantung """"harus meminum pil pereda nyeri"""" sebagai gantinya.""",false
"""Perusahaan asuransi kesehatan menolak"" ""1 dari 5 perawatan yang diresepkan oleh dokter.""",false
Sebuah kamera jejak di Alabama mengambil foto kaki mengerikan makhluk tak dikenal pada bulan Maret 2018.,false
Tes HPV lebih baik dibandingkan tes Pap dalam mendeteksi kanker serviks,true
Suplemen kreatin mungkin bermanfaat bagi wanita penderita osteoartritis lutut,false
"Lebih dari 73% dari seluruh donasi yang terkumpul (dari ALS Ice Bucket Challenge) digunakan untuk penggalangan dana, overhead, gaji eksekutif, dan donasi eksternal.",false
“Kelompok LGBT menambahkan huruf “P” pada nama mereka untuk mewakili pedoseksual.”,false
Pengobatan HIV Dovato dua obat GSK memenuhi tujuan utama dalam penelitian.,true
"Lansia Amerika optimis mengenai penuaan, masa depan: survei.",true
Asupan vitamin E yang lebih tinggi dikaitkan dengan risiko demensia yang lebih rendah,true
"Senator Elizabeth Warren pernah berkata: """"Melakukan aborsi tidak ada bedanya dengan seseorang yang amandelnya diangkat.""",false
Perawatan dapat menenangkan pikiran yang bising,false
Baxter mengingat sisa produk botol heparin.,true
Tonggak baru untuk perangkat yang bisa 'mencium' kanker prostat,false
"Ini adalah foto surat dari C. Dennis Packee dari Harley-Davidson milik Reiman di Kewanee, Illinois, kepada Christopher dan Jamie Walters. Surat tersebut menjelaskan bahwa Reiman akan menyimpan sepeda motor keluarga Walters tanpa dipungut biaya. Ini adalah cara mereka mengucapkan terima kasih kepada anggota militer yang telah ditempatkan.",true
"Permaisuri Jepang berusia 56 tahun, masih dalam tahap pemulihan kesehatan mentalnya.",true
Petugas pemadam kebakaran di Bolivia kehilangan harapan untuk menjinakkan api karena luas area yang terbakar bertambah dua kali lipat.,true
"Ahli saraf, penulis Oliver Sacks meninggal pada usia 82 tahun.",true
Roti atau biji-bijian berjamur menjadi penyebab kematian angsa Kanada.,true
"Aspartam pemanis buatan bertanggung jawab atas epidemi kanker, tumor otak, dan multiple sclerosis.",false
Pasien HIV di London menjadi harapan penyembuhan AIDS kedua di dunia.,true
NASA memohon kepada penonton peluncuran astronot: Harap tetap di rumah!.,true
"Setelah laporan Reuters yang merusak, J&J menggandakan pesan keamanan talk.",true
Covidien untuk berhenti membuat alat hipertensi.,true
Laurie Monnes Anderson Mengatakan dia adalah perawat terdaftar.,false
Suatu bentuk terapi yang melibatkan hidrogen peroksida nebulasi dapat mencegah penggunanya tertular COVID-19.,false
Departemen Kehakiman AS mengakui bahwa vaksin flu adalah vaksin paling berbahaya di Amerika.,false
“Negara Bagian Florida telah mengumumkan langkah-langkah bahwa semua tempat kerja dengan 10 karyawan atau lebih harus membayar cuti wajib untuk menghindari penyebaran virus corona COVID-19 mulai tanggal 6 Maret 2020. Semua sekolah akan ditutup selama 2 minggu juga mulai tanggal 6 Maret.”,false
Mengemudi pulang dari shift malam mungkin lebih aman dengan terapi cahaya,true
Kecemasan Inggris menjadi pusat perhatian di festival ide Hay.,true
Pelajari bukti awan tentang kedelai dan menopause,true
Virgin Galactic menyelesaikan penerbangan luncur pertama di New Mexico.,true
Program Pitt untuk mencegah diabetes menunjukkan harapan,false
Vegetarian tidak terpengaruh oleh COVID-19 karena virus ini ditularkan melalui makan daging.,false
Tingginya kadar sulfur dioksida di Wuhan “mungkin merupakan tanda kremasi massal korban virus corona.,false
Spesialis militer AS di Liberia akan melakukan pengujian Ebola: umum.,true
